seq,pro-growth
"The PforR instrument leverages significant resources under existing Government programs, providing for impact beyond traditional Investment Project Financing (IPF).",0.8688338886607777
"The PforR focuses on a subset of activities where the Government wants to enhance efficiency, effectiveness, and impact of expenditure by linking the disbursement of funds to the achievement of specific results.",0.41718643361871893
Early support in the water sector focused on infrastructure and rural development.,0.5647412646900524
"The Yangtze River Basin Water Resources Project (P003596), for example, approved in 1995, supported multi- purpose dam construction, flood management measures, and the rehabilitation and construction of irrigation schemes with capacity building.",0.8919262452559038
World Bank Financing and Number of Projects by Province infrastructure and sustainable rural development.,0.9033049670132723
The YRPERP will build on China's now considerable capacity for infrastructure development by focusing on contemporary challenges of inter-jurisdictional cooperation and cross-sectoral coordination.,0.4271551045504483
"63Eco-compensation programs aim to financially incentivize improved land and water management by sub-national governments, firms, or households.",0.8052026575261896
"To support the Dongting Lake Basin Plan, the implementation plan70 includes specific targets, including that by 2025: (a) 95 percent of rivers and waterbodies will reach water quality of Grade III, and the level of total phosphorous will be reduced by 10 percent relative to 2018; (b) the utilization rate of animal manure will remain at least 75 percent, and fertilizer consumption will remain at zero growth relative to 2020; (c) the coverage rate of rural wastewater treatment facilities will reach 90 percent, and the coverage rate of rural solid waste collection and treatment will reach 100 percent; and, (d) the area of wetland restoration will reach 1 million mu (66,000 ha).",0.34596716273914685
"The Program contributes to a long-term vision of an economically productive, ecologically sustainable, and climate resilient Yangtze River Basin (Figure 3).",0.3359345089305531
"These plans will incorporate climate considerations (for example, flood risks) in their infrastructure investment recommendations.",0.5832877592606978
 The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) activities that involve the procurement of: (a) works estimated to cost US$75 million equivalent or more per contract; (b) goods and non-consulting services estimated to cost US$50 million equivalent or more per contract; or (c) consulting services estimated to cost US$20 million equivalent or more per contract.,0.0216362787918611
"Program Financing (2022â2026) Central (IPF) Jiangxi (PforR) Hunan (PforR) Total Amount Amount Amount Amount Source % of % of % of % of (US$, millions, (US$, millions, (US$, millions, (US$, millions, Total Total Total Total equiv.)",0.5192936116998846
"Government 0 0 2,519 92.77 3,607 94.84 6,126 93.87 IBRD 7.5 100 196.25 7.23 196.25 5.16 400 6.13 Total program 7.580 0.12 2,715.25 41.60 3,803.25 58.28 6,526 100 financing D. Program Development Objective(s) (PDO) and PDO Level Results Indicators 29.",0.2024737704883922
"The engagement of public institutes established practice in World Bank financed projects in China, including in the GEF Mainstreaming Integrated Water and Environment Management Project (P145897), Economic Transformation and Institutional Capacity Building Project (P144270), Building a Modern Fiscal System Technical Assistance Project (P154694), Yunnan Highway Asset Management Project (P132621), and Guangdong Compulsory Education Project (P154621).",0.5552190867337313
Both Jiangxi and Hunan Provinces have indicated that they would like to apply for a 25 percent advance payment (US$49.0625 million for Jiangxi Province and EUR 42.125 million for Hunan Province) under the PforR.,0.492143761027943
Design of the mechanism was financed through the World Bank TA project âPromoting Economic Reform and Capacity Building â.,0.31226288188587537
"Article 47 requires county governments to make plans for the construction of centralized sewage treatment facilities and supporting sewer networks, to improve sewage collection and treatment capacities, and also emphasizes the need to clarify responsibilities and implement unified management.",0.23737443577159534
Key lessons were derived from the following: â¢ The Danube Water Program (P159654) illustrates the importance of institutional and policy support for strong utilities and sustainable water and wastewater services.,0.6333969723094593
"â¢ The Nile Basin Program (P156765) highlights the benefits of investing in data and information to support infrastructure planning and development, as well as capacity building, in managing joint development of shared water resources.",0.925489685752175
The World Bank has been investing in the countries of the region for more than 20 years under a shared vision to cooperatively and jointly develop shared water resources.,0.39380494031039154
"Regional norms and processes have been established to share information and conduct joint modelling to inform the prioritization, planning, and implementation of investment projects across the basin.",0.6939730644226074
"â¢ The Framework for Adaptation to Climate Change in the Water Sector in Mexico (P120134) was a Development Policy Loan supporting the government's efforts to mainstream adaptation to climate change in the water sector by strengthening institutions, creating water banks, regulations, and monitoring capacity in integrated water resources management, as well as incentives to improve data collection and flows of information; establish watershed management programs to improve water quality at sub-national levels; improve the productivity of irrigation; and, strengthen wastewater treatment to improve water quality for groundwater recharge.",0.2524959390813654
The Chinese experience in complementing infrastructure-led water sector development with inter-jurisdictional institutions for sustainable water management will be valuable for World Bank clients looking to make a similar transition as their development needs evolve.,0.15154628320173782
"An estimated CNY 14 billion (US$2 billion) has been invested through the RBECP from 2016 to 2020 (averaging around US$400 million annually), including approximately US$1.4 billion from the central government through the National Key Ecological Zone Program (NKEZP) supplemented through general provincial budget allocations and county contributions.",0.8003137761896307
"These funds increased substantially from 2016 to 2018 and stabilized in 2019 and 2020, despite the impacts of tax cuts and COVID-19 on fiscal revenues.",0.7195933515375311
"According to the Jiangxi Provincial Department of Finance, the RBECP funds will reach CNY 3,275 million (US$500 million) in 2021 and will be maintained at least at this level during the 14th FYP period and beyond, based on which it is estimated that the RBECP funds for 2022 to 2026 will amount to CNY 16,375 million (US$2,519 million).",0.3198660070245916
The total funding increased significantly from CNY 4.3 billion in 2018 to CNY 4.8 billion in 2019 and CNY 4.9 billion in 2020.,0.4724165743047541
This indicates that the source of funds for the Government program in Hunan Province is stable and guaranteed.,0.012449203567071394
"Provincial commitments toward implementation of the Government program under the 14th FYP (2021 to 2025) amount to CNY 37.12 billion (US$5.73 billion), of which CNY 7.41 billion (US$1.14 billion) is allocated toward investments in water supply protection, CNY 21.99 billion (US$3.40 billion) invested in water pollution prevention and treatment, and CNY 7.72 billion (US$1.19 billion) invested in water ecological protection and restoration, providing an adequate basis for this PforR.",0.901857462796298
"While the economic downturn in the wake of the COVID-19 pandemic negatively impacted Government finances, revenues are estimated to have recovered alongside economic activity in 2021.",0.7194021398370917
"To estimate the Programâs economic benefits, benefit transfer from available environmental valuation research in China was used.",0.27803403680974786
These studies utilize the contingent valuation method92 (CVM) to capture the broad range of benefits (both use and non-use economic values) that are expected.,0.32302997329018335
"Benefit estimates are incorporated into a simple benefit-cost analysis (BCA), applied at the sub-basin level for Poyang Lake and Dongting Lake Basins.",0.5742403810674493
"A 15-year period of analysis was used, with benefits starting in Year 5 of and increasing to their full value within two years.",0.4591518315401944
"Across scenarios, the program is economically robust at both 6 and 12 percent discount rates.",0.5815981518138539
"Economic Rate of Return (ERR) and Net Present Value (NPV) by Basin ERR (%) NPV @ 6% (US$, millions) Poyang Lake Basin 15.7 1,957 Dongting Lake Basin 18.3 3,684 GHG Emissions Mitigation 64.",0.8778356205333363
"They provide reasonable assurance that the Programâs financing proceeds will be used for the intended purposes, with due attention to the principles of economy, efficiency, effectiveness, transparency, and accountability.",0.7347646193070845
"Although the laws could be modernized and aligned to modern principles such as âvalue for moneyâ and âfit for purposeâ, both offer a fair playing field for bidders and promote transparency and competitiveness.",0.7312444340098988
"To avoid substantial deviation between contract price and  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) the prevailing market price level, the PPMO is required to regularly update the cost estimate by taking account of market variants in a timely manner to ensure realistic value for money is being achieved.",0.4002996358004483
"This could be achieved by (a) providing training on chemical fertilizer use and agricultural waste management to farmers; (b) establishing a sustainable incentive mechanism to increase collection rate, in which the existing jobholders should be appropriately considered, for example, the village cleaners; (c) enhancing the OHS management of the enterprises involved in the Program activities; and (d) establishing a social impacts and risks screening, public participation, monitoring, and reporting mechanism.",0.6661853356794878
"Reduced pollutant loads entering waterways in No Yes demonstration counties (Yes/No) Number of wastewater Number of wastewater management strategies Number of wastewater Number of wastewater Number of wastewater Number of wastewater management strategies management strategies management strategies management strategies management strategies issued: Jiangxi: 0; Hunan: issued: Jiangxi: 0; Hunan: 0 issued: Jiangxi: 3; issued: Jiangxi: 3; issued: Jiangxi: 0; Hunan:issued: Jiangxi: 0; Hunan: 0 10.1 Improved township Hunan:1 Number of Hunan:3; Number of 0 Number of integration 0 Number of integration Number of integration Number of integration domestic wastewater service DLI 3 integration arrangement integration arrangement arrangement arrangement arrangement established: arrangement established: systems (Text) established: Jiangxi: 2; established: Jiangxi: 2; established: Jiangxi: 2; established: Jiangxi: 0; Jiangxi: 0; Hunan: 0 Jiangxi: 0; Hunan: 0 Hunan: 1COD Reduced Hunan: 0 COD Reduced Hunan: 1 COD Reduced Hunan: 2 COD Reduced COD Reduced (tons): (tons): Jiangxi: 3,931.98; (tons): Jiangxi: 4,082.87; (tons): Jiangxi: 4,307.88; (tons): Jiangxi: 4,440.17; COD Reduced (tons): Jiangxi: 3603.15; Hunan: Hunan: 3,451 Hunan: 4,480 Hunan: 4,982 Hunan: 5,356 Jiangxi: 4,573.56; Hunan: 2,753 6,151 10.2 Plastic waste (agricultural film) prevented from entering DLI 4 0.00 592.60 1,324.67 2,102.17 2,917.22 3,754.74 water bodies (Metric ton)  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) RESULT_FRAM E_TBL_IO Indicator Name DLI Baseline Intermediate Targets End Target 1 2 3 4 10.3 Demonstration counties meeting annual targets for DLI 5 0.00 10.00 10.00 10.00 10.00 10.00 manure utilization (Number) .",0.7934857281771573
"PDARA pollution control and reduction action plan (2022) (6) Provincial implementation plan for agricultural plastic film collection (2023) Jiangxi: (1) Gan River Basin Water Ecology and Environment Management Regulation (2024) (2) Provincial Implementation Plan for Strengthening Plastic Pollution Management (2020) (3) Measures to accelerate the green transformation of express delivery packaging (2021) (4) Provincial Domestic Solid Waste Management Regulations (2022)  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) (5) Provincial River/Lake (Reservoir) Health Evaluation Guidelines (2021) (6) Provincial M&E protocol for agricultural plastic film collection (2023) RCOs develop and disseminate public engagement manual to guide the implementation and evaluation of public awareness raising activities Semi-annual and campaigns, public report on Manual publicly Provincial PMOs and 3.",0.5198088559237394
"River Chief System Platforms Integrated (Hunan) Type of DLI Scalability Unit of Measure Total Allocated Amount (USD) As % of Total Financing Amount Output Yes Number 40,443,557.00 10.11 Period Value Allocated Amount (USD) Formula Baseline 30.00 2022 68.00 7,919,881.00 US$116,468.8 for each platform connected to the provincial platform 2023 68.00 7,919,881.00 US$116,468.8 for each platform connected to the provincial platform 2024 137.00 8,201,265.00 US$547,492 for the provincial platform connected to basin one; US$56,277.745 for each functional connection maintained 2025 137.00 8,201,265.00 US$547,492 for maintaining the provincial platform connected with the basin one; US$56,278 for each functional connection maintained  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) 2026 137.00 8,201,265.00 US$547,492 for maintaining the provincial platform connected with the basin one; US$56,278 for each functional connection maintained D LI_TBL_M ATRIX DLI 2 DLI 2a.",0.43496292287653143
"Improved water environment management system in the demonstration sub-basins (Hunan) Type of DLI Scalability Unit of Measure Total Allocated Amount (USD) As % of Total Financing Amount Outcome No Text 39,599,408.00 9.90 Period Value Allocated Amount (USD) Formula Baseline No 2022 Integrated Water and Environment Management 12,811,573.00 US$12,811,572.7 for the approval of Plan covering, among others, for the Yuan River the integrated water and basin approved environment management plan for the Yuan River basin 2023 Technical guidelines for data connection under 12,811,573.00 US$12,811,572.7 for the issuance of the river chief system Information platform the technical guidelines for data issued sharing under the river chief system Information platform 2024 The Ecological Flow Requirements at approved 4,658,754.00 US$4,658,753.71 per year control sections on the mainstream and major tributaries of the Yuan River have been complied with for at least 90% of the days of the CY (excluding the days of Eligible Emergencies) 2025 The Ecological Flow Requirements at approved 4,658,754.00 US$4,658,753.71 per year control sections on the mainstream and major  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) tributaries of the Yuan River have been complied with for at least 90% of the days of the CY (excluding the days of Eligible Emergencies) 2026 The Ecological Flow Requirements at approved 4,658,754.00 US$4,658,753.71 per year control sections on the mainstream and major tributaries of the Yuan River have been complied with for at least 90% of the days of the CY (excluding the days of Eligible Emergencies) D LI_TBL_M ATRIX DLI 3 DLI 3-1a.",0.3775609189813787
"Improved township municipal wastewater service system (Hunan) Type of DLI Scalability Unit of Measure Total Allocated Amount (USD) As % of Total Financing Amount Outcome Yes Text 57,722,424.00 14.43 Period Value Allocated Amount (USD) Formula Baseline 0 Integrated Wastewater Management Strategy issued; 0 Wastewater Plant and Network Integration Arrangement Established; 2753 tons of COD reduced 2022 1 Integrated Wastewater Management Strategy 9,423,052.00 US$1886.80 per ton of COD issued; 1 Wastewater Plant and Network reduced; US$1.46m for one strategy Integration Arrangement Established; 3451 tons issued; US$1.46m for one of COD reduced at township-level wastewater integration arrangement established treatment plants in the Demonstration Counties 2023 3 Integrated Wastewater Management Strategy 12,820,424.00 US$1886.80 per ton of COD issued; 4480 tons of COD reduced at township- reduced; US$1.46m for one strategy level wastewater treatment plants in the issued; US$1.46m for one Demonstration Counties integration arrangement established  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) 2024 1 Wastewater Plant and Network Integration 10,855,874.00 US$1886.80 per ton of COD Arrangement Established; 4982 tons of COD reduced; US $1.46m for one reduced at township-level wastewater treatment strategy issued; US$1.46m for one plants in the Demonstration Counties integration arrangement established 2025 2 Wastewater Plant and Network Integration 13,017,396.00 US$1886.80 per ton of COD Arrangement Established; 5356 tons of COD reduced; US $1.46m for one reduced at township-level wastewater treatment strategy issued; US$1.46m for one plants in the Demonstration Counties integration arrangement established 2026 6151 tons of COD reduced at township-level 11,605,678.00 US$1886.80 per ton of COD wastewater treatment plants in the reduced; US$1.46m for one strategy Demonstration Counties issued; US$1.46m for one integration arrangement established D LI_TBL_M ATRIX DLI 4 DLI 3-2a.",0.846074104309082
"River Chief System Platforms Integrated (Jiangxi) Type of DLI Scalability Unit of Measure Total Allocated Amount (USD) As % of Total Financing Amount Output Yes Number 39,830,114.00 9.96 Period Value Allocated Amount (USD) Formula Baseline 50.00 2022 58.00 7,847,400.00 US$135,300 for each functional connection established or maintained 2023 65.00 7,847,255.00 US$120,727 for each functional connection established or maintained 2024 86.00 8,045,103.00 US$197,903 for provincial platform connected to basin platform; US$92,320 for each functional platform connected or maintained 2025 98.00 8,045,200.00 US$197,900 for the maintenance of the provincial with the basin connection US$80,900 for maintaining county connections 2026 112.00 8,045,156.00 US$197,900 for maintenance of the connection of the provincial with the basin platform; US$70,696 for maintaining county connections  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) D LI_TBL_M ATRIX DLI 7 DLI 2b.",0.5045709176497026
"Improved water environment management system in the demonstration sub-basins (Jiangxi) Type of DLI Scalability Unit of Measure Total Allocated Amount (USD) As % of Total Financing Amount Outcome No Text 39,000,000.00 9.75 Period Value Allocated Amount (USD) Formula Baseline No 2022 Integrated water and environment management 12,000,000.00 US$12 million for the approval of plan for Gan River basin approved the Integrated water and environment management plan for Gan River Basin 2023 A water environment information platform for 12,000,000.00 US$12 million for the establishment the Gan River basin established of water environment information platform for the Gan River basin 2024 The Ecological Flow Requirements at approved 5,000,000.00 US$5 million per year control sections on the mainstream and major tributaries of the Gan River have been complied with for at least 90% of the days of the CY (excluding the days of Eligible Emergencies) 2025 The Ecological Flow Requirements at approved 5,000,000.00 US$5 million per year control sections on the mainstream and major tributaries of the Gan River have been complied with for at least 90% of the days of the CY (excluding the days of Eligible Emergencies) 2026 The Ecological Flow Requirements at approved 5,000,000.00 US$5 million per year control sections on the mainstream and major  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) tributaries of the Gan River have been complied with for at least 90% of the days of the CY (excluding the days of Eligible Emergencies) D LI_TBL_M ATRIX DLI 8 DLI 3-1b.",0.3709968220103871
"Improved township municipal wastewater service system (Jiangxi) Type of DLI Scalability Unit of Measure Total Allocated Amount (USD) As % of Total Financing Amount Outcome Yes Text 58,940,212.00 14.74 Period Value Allocated Amount (USD) Formula Baseline 0 Integrated Wastewater Management Strategy issued; 0 Wastewater Plant and Network Integration Arrangement Established; 3603.15 tons of COD reduced at township-level wastewater treatment plants 2022 3 Integrated Wastewater Management Strategy 13,650,356.00 US$2,200 per ton of COD reduced; issued; 2 Wastewater Plant and Network US$1m per county issuing a Integration Arrangement Established; 3,931.98 strategy; US$1m per county tons of COD reduced at township-level establishing an integration wastewater treatment plants arrangement 2023 3 Integrated Wastewater Management Strategy 13,982,314.00 US$2,200 per ton of COD reduced; issued; 2 Wastewater Plant and Network US$1m per county issuing a Integration Arrangement Established; 4,082.87 strategy; US$1m per county tons of COD reduced at township-level establishing an integration wastewater treatment plants arrangement 2024 2 Wastewater Plant and Network Integration 11,477,336.00 US$2,200 per ton of COD reduced; Arrangement Established; 4,307.88 tons of COD US$1m per county issuing a reduced at township-level wastewater treatment strategy; US$1m per county establishing an integration  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) plants arrangement 2025 4,440.17 tons of COD reduced at township-level 9,768,374.00 US$2,200 per ton of COD reduced; wastewater treatment plants US$1m per county issuing a strategy; US$1m per county establishing an integration arrangement 2026 4,573.56 tons of COD reduced at township-level 10,061,832.00 US$2,200 per ton of COD reduced; wastewater treatment plants US$1m per county issuing a strategy; US$1m per county establishing an integration arrangement D LI_TBL_M ATRIX DLI 9 DLI 3-2b.",0.8546224940906871
"Improved township municipal wastewater service system (Hunan) Improved wastewater service system is defined by: (1) the issuance of integrated wastewater management strategy by each demonstration county; such strategy will need to set out institutional arrangements, financial sustainability, performance- Description based measures for integrated operation and maintenance, including considerations on employment equity and a workforce roadmap for addressing gender gaps, measures to increase climate resilience and promote low-carbon  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) technologies (2) COD Reduced at township-level WWTPs will be measured by influent COD minus discharged COD at the WWTPs (3) Wastewater Treatment Plant and Network Integration Arrangement established.",0.8496245470913973
"Improved township municipal wastewater service system (Jiangxi) Improved wastewater service system is defined by: (1) Integrated wastewater management strategy means a county-level strategy, acceptable to the Bank, to be issued by each Demonstration County, that sets out institutional arrangements, Description financial sustainability, performance based measures for integrated operation and maintenance, including considerations on employment equity and a workforce roadmap for addressing gender gaps, measures to increase climate resilience and promote low-carbon technologies (2) COD Reduced measured by influent COD minus discharged COD at WWTPs (3)  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) Wastewater Treatment Plant and Network Integration Arrangement means an arrangement, acceptable to the Bank, to be established by each Demonstration County in the form of a contract, an agreement or such other instrument set forth in the Program Implementation Plan, specifying the roles, responsibilities and performance standards for the provision of integrated wastewater services by service provider(s) assigned with the operation and maintenance of the wastewater treatment plants and/or the sewage network.",0.8413841941139915
"An expected US$6,126 million (93.87 percent) will be funded by the Government and US$400 million (6.13 percent) will be financed by IBRD loan (see Section II.C).",0.008435988290743395
"The amounts grew substantially from 2016 to 2018 and stabilized in 2019 and 2020, despite the negative impacts of tax cuts and COVID-19 on fiscal revenue.",0.69861008904197
"According to officials from the Jiangxi PDF, the RBECP funds will reach CNY 3,275 million in 2021 and at least maintain this level during the 14th FYP period and beyond.",0.34310930425470526
"Total funding (CNY, millions) 2,091 2,690 3,125 3,118 3,125 16,375 % of total general public budget 0.97 1.20 1.32 1.25 1.25 2.00 revenue % of GDP 0.11 0.13 0.14 0.13 0.12 0.13 Source: Jiangxi Provincial Department of Finance.",0.5262990864840421
The total funding increased significantly from CNY 4.3 billion in 2018 to CNY 4.9 billion in 2020.,0.54930119080977
This suggests that the source of funds for the Government program in Hunan Province is relatively stable and guaranteed.,0.37155710567127576
"Scale of Water Environmental Management Funds in Hunan Province (2018â2026) 2018 2019 2020 2022â2026 (Estimated) Total funding (CNY, millions) 4,300 4,807 4,961 23,446 % of total general public budget revenue 1.50 1.60 1.65 1.58 % of GDP 0.12 0.12 0.12 0.12 Table 3.3.",0.8003087477250532
"Funding Sources for Water Environmental Management in Hunan 2018â2020 (CNY, millions) 2018 2019 2020 Funding Source Agency 4,299.6 4,807.43 4,960.66 Wastewater and Waste (including sludge management) DHURD 516.91 708.29 598.78 Rural Environment Improvement (including rural waste and DARA 1,857.12 1,315.24 969.61 wastewater management) Water pollution control and reduction DWR 1,146.48 1,744.31 2,412.22 Livestock and Poultry Breeding Pollution Management DARA 779.09 1,039.59 980.05 10.",0.20893877202814276
"Provincial commitments toward implementation of the Government program under the 14th FYP (2021 to 2025) amount to CNY 37.12 billion (US$5.74 billion), of which CNY 7.41 billion (US$1.14 billion) is allocated toward investments in water supply protection, CNY 21.99 billion (US$3.40 billion) invested in water pollution prevention and treatment, and CNY 7.72 billion (US$1.19 billion) invested in water ecological protection and restoration, providing an adequate basis for this PforR.",0.902842868458141
Program expenditure efficiency focuses on whether the Program expenditures can achieve the desired targets and realize value for money.,0.442717508836226
"Therefore, the funding allocation rule provides a strong incentive for the counties to achieve the desirable objectives set by the provincial government and helps ensure value for money.",0.817879243330522
"According to self-reviewed reports from 76 counties in 9 municipalities in Jiangxi Province in 2018, the amount of the RBECP allocated to each county (cities, districts) has a significant negative correlation with its economic development level and with the level of local government financial resources (see Figure 3.2).",0.06919676065444946
"The less developed the local economy is, and the less its fiscal revenues are, the greater the amount of RBECP allocated.",0.4458308653397994
"Allocated RBECP and GDP (left), Total Fiscal Revenue (right) by County in 2018 1.6 12 1.4 River basin ecological compensation fund 10 River basin ecological compensation fund 1.2 income/Total fiscal revenueï¼%ï¼ 8 1 income/GDPï¼%ï¼ 0.8 6 0.6 4 0.4 2 0.2 0 0 0 5 10 15 -2 -0.2 0 20 40 60 80 -0.4 -4 GDPï¼billionï¼ Total fiscal revenueï¼billionï¼ Source: World Bank team based on data from Jiangxi and Hunan PDFs.",0.9188112779097124
"Financial Situation in Terms of General Public Budget, Jiangxi (CNY, billions) CNY, billions As Percentage of GDP (%) 2016 2017 2018 2019 2020 2016 2017 2018 2019 2020 Expenditure 60.85 63.70 73.73 69.81 86.98 3.31 3.15 3.25 2.83 3.39 Revenue 14.66 24.88 27.98 28.98 29.29 0.80 1.23 1.23 1.17 1.14 Tax 4.05 11.74 13.91 14.26 14.11 0.22 0.58 0.61 0.58 0.55 Non-tax 10.61 13.14 14.07 14.72 15.17 0.58 0.65 0.62 0.60 0.59 Transfer from upper-level govts 213.33 231.06 244.82 269.04 224.97 11.60 11.43 10.78 10.91 8.76 Tax rebate 20.44 25.96 25.96 25.96 â 1.11 1.28 1.14 1.05 â General transfer 128.81 138.02 150.21 224.24 â 7.00 6.83 6.61 9.09 â Earmarked transfer 65.34 68.86 69.92 22.55 â 3.55 3.41 3.08 0.91 â (-) Transfer to upper-level government 1.26 1.76 1.26 3.70 2.21 0.07 0.09 0.06 0.15 0.09 Transfer from lower-level govts â179.44 â208.34 â216.45 â238.24 â192.63 â9.76 â10.31 â9.53 â9.66 â7.50 Transfer from cities and counties 8.41 4.98 5.05 9.82 6.91 0.46 0.25 0.22 0.40 0.27 (-) Transfer to lower-level 187.85 213.32 221.50 248.06 199.54 10.22 10.55 9.75 10.06 7.77 governments Transfer from general fund budget and 1.54 1.72 4.92 6.76 â 0.08 0.09 0.22 0.27 â others Overall balance â10.76 â14.38 â12.46 â3.26 â â0.59 â0.71 â0.55 â0.13 â Change in cash balance 4.69 4.22 3.01 â0.73 â 0.25 0.21 0.13 â0.03 â Withdrawal from reserve â0.71 1.54 0.92 â3.73 â â0.04 0.08 0.04 â0.15 â Financing 6.78 8.62 8.53 7.73 â 0.37 0.43 0.38 0.31 â Borrowing 64.77 53.82 53.15 42.03 36.60 3.52 2.66 2.34 1.70 1.42 Debt amortization 57.99 45.20 44.62 34.31 â 3.15 2.24 1.96 1.39 â Notes and Source: Jiangxi PDF.",0.8358975323763761
"Table 3.6: Financial Situation in terms of General Public Budget, Hunan (CNY Billion) Billion CNY As Percentage of GDP (%) 2016 2017 2018 2019 2016 2017 2018 2019 Expenditure 55.69 63.82 75.12 79.55 1.81 1.89 2.07 1.99 Revenue 42.31 48.12 51.44 51.93 1.37 1.42 1.42 1.30 Tax 32.08 34.59 38.14 37.83 1.04 1.02 1.05 0.95 Non-tax 10.23 13.53 13.30 14.10 0.33 0.40 0.37 0.35 Transfer from Upper-Level Governments 310.28 325.53 346.61 362.69 10.06 9.62 9.54 9.09 Tax Rebate 27.55 30.93 30.94 30.93 0.89 0.91 0.85 0.78 General Transfer 181.62 196.18 214.21 307.71 5.89 5.80 5.90 7.71 Earmarked Transfer 104.30 101.94 104.19 30.73 3.38 3.01 2.87 0.77 (-) Transfer to Upper-level Government 3.19 3.52 2.73 6.68 0.10 0.10 0.08 0.17 Transfer from Lower-Level Governments -316.92 -323.14 -336.83 -355.08 -10.27 -9.55 -9.27 -8.90  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) Billion CNY As Percentage of GDP (%) 2016 2017 2018 2019 2016 2017 2018 2019 Transfer from cities and counties 6.46 6.23 11.44 11.10 0.21 0.18 0.31 0.28 (-) Transfer to Lower-Level Governments 323.38 329.37 348.27 366.18 10.48 9.74 9.59 9.18 Transfer from GFB and Others 3.51 1.83 0.30 0.35 0.11 0.05 0.01 0.01 Overall Balance -16.51 -11.48 -13.60 -19.66 -0.54 -0.34 -0.37 -0.49 Change in cash balance 1.42 -3.96 -1.44 -1.07 0.05 -0.12 -0.04 -0.03 Withdrawal from Reserve -2.13 -1.31 -1.97 2.84 -0.07 -0.04 -0.05 0.07 Financing 17.22 16.75 17.01 19.89 0.56 0.50 0.47 0.50 Borrowing 186.90 119.24 110.20 122.22 6.06 3.52 3.03 3.06 Debt Amortization 169.68 102.49 93.19 102.33 5.50 3.03 2.57 2.57 Notes and source: Department of Finance, Hunan Province.",0.7366510738026012
102 Design of the basin-wide RCS coordination mechanism was supported through the World Bank-financed TA project âPromoting Economic Reform and Capacity Buildingâ and its establishment included as part of the CWRCâs plan during the 14th FYP period for implementing the Yangtze River Protection Law.,0.47349132191051135
China has invested substantially in its wastewater infrastructure systems since 1996 and achieved nearly universal coverage.,0.5757812586697665
The emphasis of Chinaâs wastewater treatment now is to improve the quality of services as well as the efficiency of investment by enhancing financial viability and leveraging private sector participation.,0.887672250921076
"Actions include: (1) Development of integrated wastewater management strategy in demonstration counties, including financial sustainability, integrated O&M, employment equity, workforce roadmap for women and climate resilience and low-carbon technologies; (2) Increased COD reduction (influent COD minus discharged COD) at township-level wastewater treatment plants; and (3) Integrated institution agreements: one entity responsible for O&M of sewer network and wastewater treatment plants.",0.6895897171714089
"The Yangtze River Basin reportedly transmits the largest total volume of marine plastics of any of the worldâs rivers, with an estimated 0.33 (range 0.31â0.48) million tons of plastic discharged into the East China Sea annually.114 The Government is tackling the plastic pollution issue through investments in solid waste management, bans on the import of waste recycling materials, bans on some single- use plastic items, regulations on the use of agricultural plastic film, improved monitoring, reporting and supervision, and promotion of eco-design and material recycling, among other measures.",0.7399806976318359
"The two main challenges are to provide adequate financial incentives to farmers for collection, and to establish financially sustainable channels for recycling.",0.8031996813687411
"The 14th Five-Year Period calls for (a) further increasing the resource utilization rate to 85 percent; (b) establishing a system of animal waste treatment, processing, and returning to the field as fertilizer; and (c) attracting private financing through innovative modes, including public-private partnership and other mechanisms.",0.7916828502308239
Public sector financing is justified by expected positive externalities in line with the Program's focus on public goods.,0.15064788948405872
"Specific private sector actors do not capture the economic benefits of most Program outcomes, limiting the possibility for private financing for many activities (that is, benefits are diffuse and public).",0.8834961110895331
"The Program will develop institutional systems, which will sustain and scale the activities delivering these benefits beyond the Programâs life, with a focus on increasing transparency and efficiency in achieving these outcomes relative to a âno Programâ scenario.",0.583555048162287
"The PforR will provide value-add by focusing on a subset of activities where the Government wants to enhance efficiency, effectiveness, and impact of expenditure.",0.7935912392356179
"This economic assessment uses a simple BCA based on benefit transfer, applied at the sub-basin level for Poyang Lake and Dongting Lake Basins.",0.30559214678677643
"To estimate the programâs economic benefits, benefit transfer from available environmental valuation research in China was used.",0.27803403680974786
These studies utilize the contingent valuation method125 (CVM) to capture the broad range of benefits (both use and non-use economic values) that are expected.,0.32521872086958453
The lower identified estimate was used for a conservative approximation (0.55 percent of household income) of the values Jiangxi and Huanan residents place on improving water quality in these two basins.,0.2060491605238481
