seq,pro-growth
Figure 1: Theory of Change Development Objective: To strengthen the operational and financial performance of the SJPNL Utility and improve access to water supply and sewerage services in Shimla City.,0.2767910090359775
"Result Areas Activities Outputs Outcomes Shimla WSS Services Improvement Program (PforR) Theory of Change â¢ Prepare a comprehensive business plan for â¢ Five-year business plan approved and adopted Result area 1: meeting operational, commercial and financial â¢ Annual report of the company published and Strengthened corporate Improved performance targets governance practices disclosed governance, â¢ Prepare incentive frameworks and embed in HR â¢ Performance-based incentives included in managerial and policies â¢ Engage private sector for improving WSS service compensation of SJPNL staff financial autonomy â¢ Performance based contracts awarded Strengthened autonomous delivery based on principles of performance of SJPNL â¢ Increased resilience to climate change impacts WSS Company incentives â¢ Carry out energy efficiency, NRW reduction and â¢ Improvement in energy efficiency, NRW reduction, cost-recovery improvement and O&M cost recovery Result area 2: â¢ Implement commercial principles for revenue â¢ Tariff indexed annually Improved efficiency, management and cost recovery â¢ Volumetric billing of all customers â¢ Implement metering of connections and Improved operational and financial â¢ M&E Systems and GRM strengthened improved billing and collection systems financial efficiency and sustainability and â¢ Implement improved M&E System and GRM â¢ WSS grievances redressed within the specified period increased customer customer â¢ Capture feedback through annual customer â¢ Reduced GHG emissions accountability accountability satisfaction surveys â¢ Performance report, scorecard, audited financial â¢ Prepare operational, financial performance and statements, citizen report card published annually corporate compliance reporting mechanisms â¢ Customer satisfaction score Result area 3: â¢ Implement works related to improving â¢ City wide continuous supply and wastewater transmission and distribution network management Improved water supply and Improved water â¢ Implement automation and digitization â¢ Improved water quality supplied to customers and sewage services supply and sewage â¢ Implement works related to sewerage wastewater treatment quality services transmission pipes and network â¢ Reduced vulnerability to climate change impacts (i) SJPNL is a nascent utility with governance processes and practices yet to be fully stabilized Key Constraints (ii) Intermittent water supply and inadequate wastewater services against rapidly increasing demand for improved WSS services (iii) Potential for improving operational efficiencies and cost recovery C. PforR Program Scope 26.",0.8726651451804421
"Moreover, the PforR support will focus on Shimla city, whereas the ultimate ambition of the WSS MTP is to introduce reforms and improved services across the state (Table 1).",0.7797155380249023
 The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) Table 1: Program Boundaries GoHPâs WSS MTP for the State Program supported by the Specific features aligning with the PforR MTP Objective Policy and institutional development The Program supports the The SJPNL corporate entity has already program for promoting a professional GoHP in strengthening the been established.,0.7428628748113458
"The PforR corporate culture, improving water supply operational and financial specifically focuses on improving the and sanitation services, and enhancing performance of SJPNL Utility operational and financial performance efficiency, financial sustainability and and improving access to of SJPNL and WSS services in Shimla accountability of services.",0.834638162092729
"First PfoR operation targets the Shimla city is the capital, a major coverage phase initiated in establishing SJPNL for strengthening of the tourist center and an economic growth Shimla.",0.9358445080843839
"managerial and financial development program for improving (b) Improved efficiency, financial autonomy of SJPNL.",0.796344670382413
"(b) Improved efficiency, (c) State-wide universal coverage of water financial sustainability and supply and sanitation services.",0.6914123621853915
Overall MTP: US$750 million (2018-2030) for PforR: US$250 million (2021- Financing14 entire State; US$310 million (2021-2026) 2026).,0.6145748225125399
"The three results areas are: a) Improved governance, managerial and financial autonomy; b) Improved efficiency, financial sustainability, and customer accountability; and c) Improved water supply and sewerage services.",0.7302006808194247
"Results Area 1: Improved governance, managerial and financial autonomy of SJPNL: The SJPNL will solidify best practice business planning and corporate governance, introduce performance incentives for staff and contractors, and further improve its organizational structure, inclusiveness, managerial and financial autonomy.",0.8281158967451616
"Specifically: (a) Strategic Business Planning and Corporate Governance Practices (i) Under the PforR, the SJPNL will develop a Strategic Business Plan, including a Performance Improvement Plan, to help meet operational, commercial, and financial WSS performance targets.",0.1436279687014493
(b) Introducing Performance Incentives: SJPNL will introduce performance incentives for both staff and contractors: (i) GoHP and SMC has authorised SJPNL to develop a performance incentive policy for its employees.,0.2946579239585183
SJPNL will enter into performance-based contracts with private operators which will include targets for service delivery and operational efficiency (e.g.,0.41429896788163617
" The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) efficiency measures, NRW reduction, and tariff reform will reduce inefficiencies in water supply.",0.3109548091888428
"Results Area 2: Improved efficiency, financial sustainability, and customer accountability: WSS services in Shimla are one of the most expensive in India, since bulk water is pumped up over 1400- 2000 meters elevation.",0.8188615278764204
"The consumerâs willingness to pay for WSS services will help make operations economically sustainable and make it easier to invest in O&M, thereby raising the reliability of services and the beneficiariesâ/WSS sectorâs resilience to climate-related shocks.",0.8156494660810991
"Under the PforR, the SJPNL will build on these initiatives to achieve the agreed results: (a) Energy efficiency improvement and NRW reduction: The energy consumption per unit of water distributed will improve by 20 percent, that is, from 13 KWH of energy consumption per kiloliter (KL) of water delivered at the balancing reservoir to 10.4 KWH per KL, through a package of electrical and hydraulic measures in bulk water pumping and transmission under the Government program.",0.22981782393022018
(b) Commercial and financial improvements: The GoHP subsidizes WSS services at present and has committed to continue the subsidies since bulk water is expensive in Shimla and full O&M cost recovery is not considered possible.,0.3052150769667192
Automatic annual indexation of tariff along with incentives for improving operational efficiency will increase O&M cost recovery to above 50% in 2026 as compared to 21% at present and increase intra-city O&M cost recovery from 120% at present to 175% by the end of the Program.,0.5605145367709073
"The GoHP has issued performance standards for WSS, based on which SJPNL has finalised a performance scorecard which will evaluate SJPNL on a) customer service, b) financial performance and efficiency, c) organizational processes and modernization, and d) implementation of the investment plan.",0.8865821144797585
"Under the proposed Program, the SJPNL will provide safely managed and improved WSS services targeting 24/7 supply for all residents and 100% coverage with sewerage network.",0.33189181848005816
SJPNL will also expand the sewerage network.,0.44215072285045276
SJPNLâs proposed partnership  The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) under the Utilities of the Future program of the World Bank will provide support for introducing comprehensive asset management systems.,0.7886551076715643
"Under the PforR Program, SJPNL will organize technical workshops and information dissemination campaigns for women entrepreneurs, women-owned businesses to encourage bids from localized women business owners for the water supply and sewer network to be added in uncovered areas.",0.5024990168484774
"(b) Digitalization of WSS management systems: To improve service quality and asset management, the PforR will support SJPNL to digitize its WSS management systems.",0.42430981722745026
"In addition, SJPNL will build critical digital assets using geospatial data like a Geographic Information System (GIS)-linked customer database, asset database, billing and collection database, IT applications for accounting, costing and budgeting and customer relations.",0.3826809362931685
Table 2: Program Financing Summary Source Amount (USD milion) % of Total International Bank for Reconstruction and Development (IBRD) 160 64 Government of Himachal Pradesh (GoHP) 90 36 Total Program Financing 250 100 D. Program Development Objective(s) (PDO) and PDO Level Results Indicators 33.,0.34922352704134857
The PDO is to strengthen the operational and financial performance of the SJPNL Utility and improve access to water supply and sewerage services in Shimla City.,0.42476255243474786
"The PforR operation will support the GoHPâs MTP for improving WSS services, benefitting at least 3.4 million people in Shimla (residents and annual tourists) by December 2026.",0.8168230923739347
(b) SJPNL achieves operational efficiency and financial sustainability: (i) SJPNL improves energy efficiency by 20%; (ii) SJPNL reduces Non-Revenue-Water by 15%; (iii) O&M Cost Recovery in water distribution is at least 175%; and (c) Number of people benefitting from improved WSS services (i) Number of people having access to continuous water supply; (ii) Number of additional people provided with sewerage services.,0.8945975737138228
"SJPNL improves energy efficiency (v) SJPNL redresses at least 90% efficiency, financial sustainability: (i) SJPNL improves in water supply by 20%.",0.8336260535500266
Number of people benefitting from (ix) Percentage of water quality water supply improved WSS services (i) Number of improved WSS services: (7.1) Number samples meeting standards.,0.5033690279180353
The DLIs reflect the core priorities of the WSS reform program in Himachal Pradesh and provide incentives to deepen the governance and performance improvements achieved by SJPNL over the past two years.,0.8499663092873313
"The DLI#1 supports corporate governance and performance orientation in SJPNL, while DLIs #2 to #6 incentivize crucial aspects of utility performance, notably operational efficiency and financial sustainability.",0.789491826837713
DLI #1 will strengthen SJPNLâs corporate governance practices in line with Results Area 1. âª DLI #1: SJPNL implements performance-based payments to the private water supply operator: SJPNL will engage the private sector to strengthen its ability to provide high-quality services.,0.8192936290394176
Reduction in NRW will also increase revenue and decrease the requirement for GoHP subsidies.,0.8188717582009055
"In addition to these, efficient billing and collection are also needed to improve revenues.",0.32777896794405853
"Led by the Independent Directors of SJPNLâs BoD, SJPNL will undergo an annual performance scoring exercise following a set methodology that will rate the utilityâs performance based on the following key factors: (a) Customer Service (30%) (b) Efficiency (20%) (c) Organizational Systems (20%) (d) Completion of Capital Investment Plan (30%).",0.8345220739191229
DLI#7 supports expansion of access to continuous water supply and sewerage services in line with Results Area 3. âª DLI#7: SJPNL achieves improved water supply and sewerage services - (a) number of people having access to continuous water supply; and (b) number of additional people having access to sewerage services.,0.4003609310496937
It is planning to strengthen its implementation capacity by entering into performance-based contracts with the private sector for intra-city water supply and sewerage service improvement program.,0.6886631792241876
"Of the total PforR amount of US$ 160 million, 12% is allocated to Result Area 1 (DLI # 1) on improved governance, managerial and financial autonomy of SJPNL, 58% to Result Area 2 (DLIs #2 to #6) on improvements in operational efficiency, financial sustainability, and customer accountability, and 30% to Result Area 3 (DLI#7) on improved water supply and sewerage services.",0.36510519547895953
Table 4: DLI Financing Allocation Disbursement Linked Indicators PforR Financing PforR Allocated to DLIs Financing (%) (US$ million) 1 SJPNL implements performance-based payments to the private water supply 18.8 12% operator 2 SJPNL improves energy efficiency in water supply by 20% 19.2 12% 3 SJPNL reduces Non-Revenue-Water by 15% 19.2 12% 4 SJPNL indexes tariffs annually as per tariff policy 19.2 12% 5 SJPNL achieves at least 175% O&M Cost Recovery in water distribution 19.2 12% 6 SJPNL receives an annual performance score of at least 3 out of 5 16 10% 7 Number of people benefitting from improved WSS services 7.1 Number of people having access to continuous water supply 32 20% 7.2 Number of additional people provided with sewerage services 16 10% Front-end fee (0.25% of IBRD loan amount) 0.4 Total 160 100% Fund Flow and Accounting 48.,0.8228092193603516
"distribution network extensions); (ii) carry out O&M of its systems including professional asset management; (iii) adopt techniques and strategies to reduce non-revenue water; (iv) monitor and manage water and effluent quality; (v) achieve Operational and Energy Efficiency; (vi) manage Digital Tools to improve utility management (GIS, SCADA etc.",0.2533285834572532
"This institutional study outlined a pathway to reform including corporatization, ownership and management options, clustered development, a cost recovery roadmap and regulatory mechanism.",0.5503321994434703
The PforR is embedded in the overall GoHPâs WSS MTP and constitutes a logical next step to entrench and deepen reforms in Shimla prior to a possible expansion of SJPNLâs services to additional towns.,0.9218809821388938
Financial Analysis: The Program supports SJPNL in strengthening its financial autonomy with a roadmap for improving O&M cost recovery through tariffs and committed subsidies for bulk water.,0.7942047986117277
"The financial analysis shows that while the WSS O&M costs projected in FY 26 in the absence of efficiency measures are double the costs in FY 20, the Program incentivizes several operational efficiency improvements, including reduction of NRW by 15% and energy efficiency improvements by 20%, thus moderating the water production requirements and the cost of production.",0.04899570074948398
Economic Analysis: The Program is expected to provide significant economic benefits through policy and institutional development reforms and WSS service delivery improvements.,0.6760315028103915
"Based on a detailed benefit-cost analysis, the Economic Rate of Return (ERR) for the Program is estimated at 25.3%.",0.9285972768610175
"(ii) Benefits due to incremental water supply: With the Program interventions, the availability of treated and potable water in Shimla is expected to increase from 40 MLD currently to 60 MLD by 2030 and 107 MLD by 2050.",0.14471928639845413
"The hotels and commercial connections serve the annual tourist population of 3.2 million in FY20, which is estimated to increase to 5 million in FY50.",0.6310979669744318
The sensitivity analysis indicates that the Program can absorb 20% increase in total costs (capex + opex) and 20% decrease in overall benefits and yet result in a positive ERR of 13%.,0.7344659458507191
"The ERR is a conservative estimate since benefits that are more difficult to quantify have not been included, such as benefits from strengthening the SJPNL institution, policy and M&E systems, customer accountability and grievance redressal mechanism, etc.",0.2316232594576749
"The FSA is focused on determining whether the government systems provide reasonable assurance that Program funds will used for the intended purpose and that principles of economy, efficiency, effectiveness, transparency, and accountability will be maintained.",0.7028868415138938
"The Program will involve civil works such as laying and repair of water supply distribution, sewage disposal pipeline networks, water quality labs, storage tanks and resource center.",0.3323060382496227
This is particularly the case in view of the ambitious nature of the overall GoHP WSS MTP which aims for the ultimate scale-up of the WSS institutional reforms and SJPNL service delivery to additional towns.,0.654814980246804
This program strengthens SJPNL with the potential of expanding SJPNLâs responsibilities in other areas and hence a threat to institutions currently providing services in other areas outside Shimla city.,0.8994569778442383
" The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) is substantially mitigated by the fact that (i) Himachal Pradesh is a Special Category State that depends relatively more on transfers from the Center and relatively less on own revenues (ii) the supported program is embedded in a long-standing engagement which is a high priority for the stateâs government, and (iii) the overall spending requirement (US$ 250 million over 5 years) amounts to a small share of overall annual state expenditures.",0.16541769287802957
"This is due to the relative shortness of the time since the enactment of the reforms, the areas identified for strengthening, the relatively substantial size of planned investments under the PforR, and the possibility of a future expansion of SJPNLâs service area under the MTP, which would constitute a substantial increase of the scope of work and fiduciary responsibility of SJPNL, and require sustained investment in manpower and systems.",0.9083872708407316
SJPNL is hiring a finance manager and improving financial management systems.,0.3268778324127197
This allowed economic activity to resume from the second quarter (July to September 2020) onwards.,0.5104136033491655
Real GDP growth contracted by 7.3 percent in FY20/21âmainly due to restrictions on economic activity and mobility leading to large contractions in private consumption and investment26.,0.9594359831376509
"Growth is expected to rebound in FY21/22 (within a range of 7.5-12.5 percent), but there is considerable uncertainty around the trajectory of future waves of COVID-19.",0.021652932871471752
The sharp economic slowdown has affected revenues disproportionately with general government revenues declining by over 10 percent in FY20/21.,0.5240746411410245
"â¢ MSME support includes Emergency Credit Line Guarantee Scheme for INR 3 trillion27, INR 200 billion subordinate debt for stressed MSMEs, INR 100 billion to provide equity funding for MSMEs with growth potential and change in the definition of MSMEs, by increasing investment limits and firm turnover, to help incentivize firms to grow.",0.9235969890247692
â¢ Agriculture infrastructure fund proposed financing facility of INR 1 trillion (to be funded by NABARD) to promote post-harvest management infrastructure and Micro-food enterprise of INR 100 billion for technical upgrade and promotion of clusters of local products.,0.9132302024147727
"â¢ Outlay of Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA), a universal employment guarantee program, is increased by INR 400 billion.",0.7670519568703391
"â¢ Increased state government borrowing limit, from 3 percent to 5 percent of GSDP (additional INR 4.28 trillion).",0.5796890692277388
"In the second phase, GoI invested $23 billion in social protection program to support the poor and vulnerable communities during the lockdown, and the Bank provided financing of $1.15 billion.",0.2673436945134943
"Going forward, the Bank will be supporting the GoI as follows: â¢ Saving lives: Other than the ongoing health programs, the Bank is a potential partner with GoI on its flagship program of Atmanirbhar Swasth Bharat Yojna which aims at strengthening the health sector in the country by strengthening healthcare services, health emergency preparedness and response and strengthen core capacities as per the International Health Regulations.",0.010919448326934467
â¢ Sustainable growth and job creation: The Bank is preparing a project on raising and accelerating MSME productivity which will focus on strengthening institutions and markets.,0.935613978992809
"â¢ Strengthening policies, institutions, and investments for rebuilding better: This is an all-encompassing theme under the India CPF and is integrated in most of the projects.",0.37525415420532227
"The Japanese International Cooperation Agency (JICA), Asian Infrastructure Investment Bank (AIIB), the New Development Bank (NDB) and International Fund for Agriculture (IFAD) are also exploring potential parallel financing in upcoming operations.",0.8846888975663618
"Discussions are ongoing to expand the World Bankâs TA through additional funds from the Bill and Melinda Gates Foundation (BMGF) and the United Kingdomâs Foreign, Commonwealth and Development Office (FCDO).",0.16398655284534802
RESULTS FRAMEWORK MATRIX Results Framework COUNTRY: India Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) Program Development Objective(s) The PDO is to strengthen the operational and financial performance of the SJPNL Utility and improve access to water supply and sewerage services in Shimla City.,0.8398493853482333
Program Development Objective Indicators by Objectives/Outcomes RESULT_FRAME_TBL_ PD O Indicator Name DLI Baseline Intermediate Targets End Target 1 2 3 4 Support the GoHP institutional program for improving WSS services that are efficient and accountable SJPNL strengthened as an All financial and All financial and All financial and All financial and All financial and WSS company autonomous WSS Company managerial decisions managerial decisions managerial decisions managerial decisions managerial decisions established (Text) taken by the BoD taken by the BoD taken by the BoD taken by the BoD taken by the BoD SJPNL achieves operational efficiency and financial see sub-indicators see sub-indicators sustainability (Text) SJPNL improves energy Energy consumption per Reduces to 12.5 KWH Reduces to 12.0 KWH Reduces to 11.5 KWH Reduces to 11.0 KWH Reduces to 10.4 KWH efficiency by 20% (Text) KL of water is 13 KWH.,0.8137638785622336
"SJPNL reduces Non- To be determined in first NRW is 3.75% less than NRW is 7.5% less than NRW is 11.25% less than NRW is 15% less than Baseline determined Revenue-Water by 15% year baseline baseline baseline baseline  The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) RESULT_FRAME_TBL_ PD O Indicator Name DLI Baseline Intermediate Targets End Target 1 2 3 4 (Text) O&M Cost Recovery in 120% 131% 142% 153% 164% 175% water distribution (Text) Number of people benefitting from improved WSS services DLI 7 see sub indicators see sub indicators (Text) (i) Number of people having access to continuous water 0.00 0.00 850,000.00 1,700,000.00 2,550,000.00 3,400,000.00 supply (Number) (ii) Number of additional people provided with 0.00 272,000.00 544,000.00 816,000.00 1,088,000.00 1,360,000.00 sewerage services.",0.2452618642286821
"Intermediate Results Indicator by Results Areas RESULT_FRAME_TBL_ IO Indicator Name DLI Baseline Intermediate Targets End Target 1 2 3 4 Improved governance, managerial and financial autonomy of SJPNL At least 80% of SJPNL 20% of SJPNL employees 40% of SJPNL employees 60% of SJPNL employees 80% of SJPNL employees SJPNL prepares and employees receive incentives No incentive policy for receive incentives as per receive incentives as per receive incentives as per receive incentives as per adopts performance as per the performance SJPNL employees the performance the performance the performance the performance incentive policy.",0.9221921400590376
"20% At least 25% At least 30% At least 30% At least 30% At least 30% (Text) SJPNL implements Performance based SJPNL awards Completion of Completion of Completion of Completion of performance-based payments contract for intra city performance-based performance audit of performance audit of performance audit of performance audit of the to the private water supply water distribution under contract for intra city the Operator through an the Operator through an the Operator through an Operator through an operator (Text) preparation water distribution independent agency independent agency independent agency independent agency Five-year business plan SJPNL Business Plan SJPNL Business Plan SJPNL Business Plan SJPNL Business Plan SJPNL Business Plan No Strategic Business Plan approved and adopted (Text) Adopted Adopted Adopted Adopted Adopted HR policies reviewed and revised to promote gender HR Gender Policy in HR Gender Policy in HR Gender Policy in No HR Gender policy No HR Gender policy HR Gender Policy in place equality in the workplace place place place (Text) Improved efficiency, financial sustainability and customer accountability SJPNL redresses at least SJPNL redresses at least SJPNL redresses at least SJPNL redresses at least SJPNL redresses at least SJPNL redresses at least 90% Grievance redressal 90% WSS grievances 90% WSS grievances 90% WSS grievances 90% WSS grievances 90% WSS grievances WSS grievances within the system exists within the specified within the specified within the specified within the specified within the specified specified period (Text) period period period period period Percentage of 24 / 7 customers 0% 10% 30% 40% 80% At least 90% billed on volumetric basis  The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) RESULT_FRAME_TBL_ IO Indicator Name DLI Baseline Intermediate Targets End Target 1 2 3 4 (Text) SJPNL scores at least 70% in Pilot citizen satisfaction SJPNL achieving at least SJPNL achieving at least SJPNL achieving at least SJPNL achieving at least SJPNL achieving at least customer satisfaction survey survey completed in 70% satisfaction score in 70% satisfaction score in 70% satisfaction score in 70% satisfaction score in 70% satisfaction score in (Text) 2019-20. citizen feedback survey citizen feedback survey citizen feedback survey citizen feedback survey citizen feedback survey Improved water supply and sewerage services Percentage of water quality samples meeting standards 98.00 98.00 98.00 98.00 98.00 98.00 (Percentage) (Percentage) Percentage of STP effluent samples meeting standards 98.00 98.00 98.00 98.00 98.00 98.00 (Percentage) (Percentage) .",0.6676165840842507
"water supply include supply, water revenue from water supply distribution and sewage in SMC area and revenue services, in order to from supply of bulk water arrive at the cost of  The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) to Jal Shakti Vibhag, water distribution commercial institutions Revenue for water and other housing societies supply will be obtained in peri urban areas of from M & E system and Shimla.",0.8459340008822355
SJPNLâs cost of will exclude any revenue operating and maintaining for sewage services.,0.08122395927255804
Revenue from sewage services is excluded This refers to the number SJPNL will maintain the of people benefiting from following records as a improved WSS services.,0.8675210259177468
"List of water following categories â (a) supply connections SJPNL to maintain Number of people benefitting from Residential population, and including any new Annual SJPNL records and IVA to improved WSS services (b) Tourist population.",0.8614656274968927
A new sewerage connection would count connections towards achievement if it including any has been provided with new connections sewerage services for at on a monthly least 30 days in the year.,0.21272123943675647
"0 to benefit 98 residents additional people at and tourists baseline rising up to a total IVA will verify the cumulative target of records on the number 1,360,000 additional of people benefitting persons benefitting from from sewerage services sewerage services under as per the M&E the project).",0.47681123560125177
data provided by the HR  The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) Department of SJPNL across all functions of SJPNL SJPNL will enter into a performance-based Performance based contract for water contract is an agreement or supply distribution with contract signed between a private operator.,0.08019250631332397
The 5-year business plan SJPNL will prepare a five comprises of the following: - year Business plan Five-year business plan approved and (a) Service Delivery Annual SJPNL which will be approved SJPNL adopted Improvement targets and adopted by the BoD (b) Operational SJPNL will maintain the  The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) Efficiency (Energy records of the meeting Efficiency & NRW control) of the Board on the targets business plan in form of (c) Capital Investment minutes of the meeting.,0.6989025202664462
"The survey would focus on (a) access to water supply and sewerage services, (b) water quality and quantity, (c) reliability and affordability, (d) customer service related to WSS services, and (e) willingness to use e-services.",0.21598352085460315
Disbursement Linked Indicators Matrix DLI_TBL_MATRI X DLI 1 SJPNL implements performance-based payments to the private water supply operator Type of DLI Scalability Unit of Measure Total Allocated Amount (USD) As % of Total Financing Amount Output No Text 18.80 12.00 Period Value Allocated Amount (USD) Formula Baseline Performance based contract for intra city water distribution under preparation Year 1 Yes 10.60 10.6 Mn USD on signing of the performance based contract Year 2 Yes 4.10 4.1 Mn USD on completion of performance audit of the Operator through an independent agency Year 3 Yes 4.10 4.1 Mn USD on completion of performance audit of the Operator through an independent agency Year 4 No 0.00 0.00 Year 5 No 0.00 0.00  The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) DLI_TBL_MATRI X DLI 2 SJPNL improves energy efficiency in water supply by 20% Type of DLI Scalability Unit of Measure Total Allocated Amount (USD) As % of Total Financing Amount Outcome Yes Text 19.20 12.00 Period Value Allocated Amount (USD) Formula Baseline Energy consumption is 13 KWH per KL of water delivered at the balancing reservoir.,0.7991026965054598
"Type of DLI Scalability Unit of Measure Total Allocated Amount (USD) As % of Total Financing Amount Outcome Yes Text 19.20 12.00 Period Value Allocated Amount (USD) Formula Baseline O&M Cost Recovery for water distribution is 120% Year 1 131% 3.84 US$ 349,091 for each percentage improvement in O & M cost recovery in water distribution Year 2 142% 3.84 US$ 349,091 for each percentage improvement in O & M cost  The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) recovery in water distribution Year 3 153% 3.84 US$ 349,091 for each percentage improvement in O & M cost recovery in water distribution Year 4 164% 3.84 US$ 349,091 for each percentage improvement in O & M cost recovery in water distribution Year 5 175% 3.84 US$ 349,091 for each percentage improvement in O & M cost recovery in water distribution DLI_TBL_MATRI X DLI 6 SJPNL receives an annual performance score of at least 3 out of 5 Type of DLI Scalability Unit of Measure Total Allocated Amount (USD) As % of Total Financing Amount Output No Text 16.00 10.00 Period Value Allocated Amount (USD) Formula Baseline Annual Performance Score of 3 out of 5 Year 1 SJPNL receives an annual performance score of at 3.20 US$ 3.2 mn if SJPNL receives an least 3 out of 5 annual performance score of at least 3 out of 5 Year 2 SJPNL receives an annual performance score of at 3.20 US$ 3.2 mn if SJPNL receives an least 3 out of 5 annual performance score of at least 3 out of 5 Year 3 SJPNL receives an annual performance score of at 3.20 US$ 3.2 mn if SJPNL receives an least 3 out of 5 annual performance score of at  The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) least 3 out of 5 Year 4 SJPNL receives an annual performance score of at 3.20 US$ 3.2 mn if SJPNL receives an least 3 out of 5 annual performance score of at least 3 out of 5 Year 5 SJPNL receives an annual performance score of at 3.20 US$ 3.2 mn if SJPNL receives an least 3 out of 5 annual performance score of at least 3 out of 5 DLI_TBL_MATRI X DLI 7 Number of people benefitting from improved WSS services Type of DLI Scalability Unit of Measure Total Allocated Amount (USD) As % of Total Financing Amount Outcome Yes Text 48.00 30.00 Period Value Allocated Amount (USD) Formula Baseline see sub indicators Year 1 see sub indicators 3.20 see sub indicators Year 2 see sub indicators 8.65 see sub indicators Year 3 see sub indicators 10.35 see sub indicators Year 4 see sub indicators 12.05 see sub indicators Year 5 see sub indicators 13.75 see sub indicators  The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) DLI_TBL_MATRI X DLI 7.1 Number of people having access to continuous water supply Type of DLI Scalability Unit of Measure Total Allocated Amount (USD) As % of Total Financing Amount Outcome Yes Number 32.00 20.00 Period Value Allocated Amount (USD) Formula Baseline 0.00 Year 1 0.00 0.00 - Year 2 850,000.00 5.45 US$6.4118 per person with new access to continuous water supply + US$2 per person with maintained access from previous year(s) Year 3 1,700,000.00 7.15 US$6.4118 per person with new access to continuous water supply + US$2 per person with maintained access from previous year(s) Year 4 2,550,000.00 8.85 US$6.4118 per person with new access to continuous water supply + US$2 per person with maintained access from previous year(s) Year 5 3,400,000.00 10.55 US$6.4118 per person with new access to continuous water supply + US$2 per person with maintained access from previous year(s)  The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) DLI_TBL_MATRI X DLI 7.2 Number of additional people provided with sewerage services Type of DLI Scalability Unit of Measure Total Allocated Amount (USD) As % of Total Financing Amount Outcome Yes Number 16.00 10.00 Period Value Allocated Amount (USD) Formula Baseline 0.00 Year 1 272,000.00 3.20 11.764 US$ per additional person provided with sewage services compared to prior project year Year 2 544,000.00 3.20 11.764 US$ per additional person provided with sewage services compared to prior project year Year 3 816,000.00 3.20 11.764 US$ per additional person provided with sewage services compared to prior project year Year 4 1,088,000.00 3.20 11.764 US$ per additional person provided with sewage services compared to prior project year Year 5 1,360,000.00 3.20 11.764 US$ per additional person provided with sewage services compared to prior project year .",0.6859837011857466
"SJPNLâs revenue from water supply include revenue from water supply in SMC area and revenue from supply of bulk water to Jal Shakti Vibhag, commercial institutions and other housing societies in peri Description urban areas of Shimla.",0.7992653413252397
IVA will verify the O&M cost recovery data recorded in the M&E system on annual basis DLI_TBL_VERIFICATI ON DLI 6 SJPNL receives an annual performance score of at least 3 out of 5 The performance score is evaluated based on a methodology that covers the following key aspects of utility performance: Description (a) Customer Service (30%); (b) Efficiency (20%); (c) Organizational Systems (20%); (d) Completion of Capital Investment Plan (30%).,0.7767548994584517
"Methodology components (Customer Service, Efficiency, Organizational Systems, Completion of Capital Investment Plan) Procedure will be informed by the SJPNL M&E system as well as key associated documents SJPNL will publish and disclose, including audited financial statements, corporate governance compliance report, citizen report card and overall Annual Report.",0.487746845592152
Data source/ Agency SJPNL Verification Entity IVA Procedure SJPNL will maintain the following records as a part of its M&E system:  The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) â¢ Number of sewerage connections including any new connections on a monthly basis serving both resident and tourist population.,0.5080911462957208
"In order to implement its vision and water policy, the GoHP in 2018 laid out a roadmap for sector reforms and notified a WSS MTP for improvement of WSS services.",0.3696924989873713
"Energy efficient operations: Under the MTP, the SJPNL will increase energy efficiency measures and will target to reduce unit cost (KwH/ m3) by at least 20% by 2025.",0.2043654051694003
